Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties;;
"Cellulose crystals plastify by localized shear.,""/pubmed/29925601"",""Molnár G, Rodney D, Martoïa F, Dumont PJJ, Nishiyama Y, Mazeau K, Orgéas L."",""Proc Natl Acad Sci U S A. 2018 Jul 10";"115(28):7260-7265. doi: 10.1073/pnas.1800098115. Epub 2018 Jun 20."",""Proc Natl Acad Sci U S A.  2018"",""PubMed"",""citation"",""PMID:29925601 | PMCID:PMC6048501"",""pubmed"",""29925601"",""create date:2018/06/22 | first author:Molnár G"",";
"A highly thermally stable sub-20 nm magnetic random-access memory based on perpendicular shape anisotropy.,""/pubmed/29923577"",""Perrissin N, Lequeux S, Strelkov N, Chavent A, Vila L, Buda-Prejbeanu LD, Auffret S, Sousa RC, Prejbeanu IL, Dieny B."",""Nanoscale. 2018 Jul 5";"10(25):12187-12195. doi: 10.1039/c8nr01365a."",""Nanoscale.  2018"",""PubMed"",""citation"",""PMID:29923577"",""pubmed"",""29923577"",""create date:2018/06/21 | first author:Perrissin N"",";
"Evolution of the Magnetic Excitations in NaOsO_{3} through its Metal-Insulator Transition.,""/pubmed/29906188"",""Vale JG, Calder S, Donnerer C, Pincini D, Shi YG, Tsujimoto Y, Yamaura K, Sala MM, van den Brink J, Christianson AD, McMorrow DF."",""Phys Rev Lett. 2018 Jun 1";"120(22):227203. doi: 10.1103/PhysRevLett.120.227203."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29906188"",""pubmed"",""29906188"",""create date:2018/06/16 | first author:Vale JG"",";
"The initial stages of ZnO atomic layer deposition on atomically flat In(0.53)Ga(0.47)As substrates.,""/pubmed/29892744"",""Skopin EV, Rapenne L, Roussel H, Deschanvres JL, Blanquet E, Ciatto G, Fong DD, Richard MI, Renevier H."",""Nanoscale. 2018 Jun 21";"10(24):11585-11596. doi: 10.1039/c8nr02440e."",""Nanoscale.  2018"",""PubMed"",""citation"",""PMID:29892744"",""pubmed"",""29892744"",""create date:2018/06/13 | first author:Skopin EV"",";
"Morphological, electrical & antibacterial properties of trilayered Cs/PAA/PPy bionanocomposites hydrogel based on Fe(3)O(4)-NPs.,""/pubmed/29891322"",""Youssef AM, Abdel-Aziz ME, El-Sayed ESA, Abdel-Aziz MS, Abd El-Hakim AA, Kamel S, Turky G."",""Carbohydr Polym. 2018 Sep 15";"196:483-493. doi: 10.1016/j.carbpol.2018.05.065. Epub 2018 May 23."",""Carbohydr Polym.  2018"",""PubMed"",""citation"",""PMID:29891322"",""pubmed"",""29891322"",""create date:2018/06/13 | first author:Youssef AM"",";
"Comparison of nanocrystals and nanofibers produced from shrimp shell α-chitin: From energy production to material cytotoxicity and Pickering emulsion properties.,""/pubmed/29891310"",""Larbi F, García A, Del Valle LJ, Hamou A, Puiggalí J, Belgacem N, Bras J."",""Carbohydr Polym. 2018 Sep 15";"196:385-397. doi: 10.1016/j.carbpol.2018.04.094. Epub 2018 Apr 25."",""Carbohydr Polym.  2018"",""PubMed"",""citation"",""PMID:29891310"",""pubmed"",""29891310"",""create date:2018/06/13 | first author:Larbi F"",";
"Solar Water Splitting with a Hydrogenase Integrated in Photoelectrochemical Tandem Cells.,""/pubmed/29888857"",""Nam DH, Zhang JZ, Andrei V, Kornienko N, Heidary N, Wagner A, Nakanishi K, Sokol KP, Slater B, Zebger I, Hofmann S, Fontecilla-Camps JC, Park CB, Reisner E."",""Angew Chem Int Ed Engl. 2018 Aug 13";"57(33):10595-10599. doi: 10.1002/anie.201805027. Epub 2018 Jul 17."",""Angew Chem Int Ed Engl.  2018"",""PubMed"",""citation"",""PMID:29888857 | PMCID:PMC6100105"",""pubmed"",""29888857"",""create date:2018/06/12 | first author:Nam DH"",";
"Coupling of PZT Thin Films with Bimetallic Strip Heat Engines for Thermal Energy Harvesting.,""/pubmed/29882829"",""Boughaleb J, Arnaud A, Guiffard B, Guyomar D, Seveno R, Monfray S, Skotnicki T, Cottinet PJ."",""Sensors (Basel). 2018 Jun 6";"18(6). pii: E1859. doi: 10.3390/s18061859."",""Sensors (Basel).  2018"",""PubMed"",""citation"",""PMID:29882829 | PMCID:PMC6022066"",""pubmed"",""29882829"",""create date:2018/06/09 | first author:Boughaleb J"",";
"Impact of the NTCP modeling on medical decision to select eligible patient for proton therapy: the usefulness of EUD as an indicator to rank modern photon vs proton treatment plans.,""/pubmed/29878849"",""Chaikh A, Calugaru V, Bondiau PY, Thariat J, Balosso J."",""Int J Radiat Biol. 2018 Sep";"94(9):789-797. doi: 10.1080/09553002.2018.1486516. Epub 2018 Jul 16."",""Int J Radiat Biol.  2018"",""PubMed"",""citation"",""PMID:29878849"",""pubmed"",""29878849"",""create date:2018/06/08 | first author:Chaikh A"",";
"Evaluation of the Needle Positioning Accuracy of a Light Puncture Robot Under MRI Guidance: Results of a Clinical Trial on Healthy Volunteers.,""/pubmed/29876597"",""Ghelfi J, Moreau-Gaudry A, Hungr N, Fouard C, Véron B, Medici M, Chipon E, Cinquin P, Bricault I."",""Cardiovasc Intervent Radiol. 2018 Sep";"41(9):1428-1435. doi: 10.1007/s00270-018-2001-5. Epub 2018 Jun 6."",""Cardiovasc Intervent Radiol.  2018"",""PubMed"",""citation"",""PMID:29876597"",""pubmed"",""29876597"",""create date:2018/06/08 | first author:Ghelfi J"",";
"Nonlinear Network Description for Many-Body Quantum Systems in Continuous Space.,""/pubmed/29864292"",""Ruggeri M, Moroni S, Holzmann M."",""Phys Rev Lett. 2018 May 18";"120(20):205302. doi: 10.1103/PhysRevLett.120.205302."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29864292"",""pubmed"",""29864292"",""create date:2018/06/05 | first author:Ruggeri M"",";
"N-doped graphene-carbon nanotube hybrid networks attaching with gold nanoparticles for glucose non-enzymatic sensor.,""/pubmed/29853104"",""Jeong H, Nguyen DM, Lee MS, Kim HG, Ko SC, Kwac LK."",""Mater Sci Eng C Mater Biol Appl. 2018 Sep 1";"90:38-45. doi: 10.1016/j.msec.2018.04.039. Epub 2018 Apr 18."",""Mater Sci Eng C Mater Biol Appl.  2018"",""PubMed"",""citation"",""PMID:29853104"",""pubmed"",""29853104"",""create date:2018/06/02 | first author:Jeong H"",";
"Fecundity and Quality of Life of Women Treated for Solid Childhood Tumors Between 1948 and 1992 in France.,""/pubmed/29851372"",""Thouvenin-Doulet S, Berger C, Casagranda L, Oberlin O, Marec-Berard P, Pacquement H, Guibout C, Freycon C, N'Guyen TD, Bondiau PY, Laprie A, Berchery D, El-Fayech C, Trombert-Paviot B, de Vathaire F."",""J Adolesc Young Adult Oncol. 2018 Aug";"7(4):415-423. doi: 10.1089/jayao.2017.0126. Epub 2018 May 31."",""J Adolesc Young Adult Oncol.  2018"",""PubMed"",""citation"",""PMID:29851372"",""pubmed"",""29851372"",""create date:2018/06/01 | first author:Thouvenin-Doulet S"",";
"Crystal step edges can trap electrons on the surfaces of n-type organic semiconductors.,""/pubmed/29849022"",""He T, Wu Y, D'Avino G, Schmidt E, Stolte M, Cornil J, Beljonne D, Ruden PP, Würthner F, Frisbie CD."",""Nat Commun. 2018 May 30";"9(1):2141. doi: 10.1038/s41467-018-04479-z."",""Nat Commun.  2018"",""PubMed"",""citation"",""PMID:29849022 | PMCID:PMC5976653"",""pubmed"",""29849022"",""create date:2018/06/01 | first author:He T"",";
"TCNQ Physisorption on the Topological Insulator Bi(2) Se(3).,""/pubmed/29847012"",""Pia AD, Lisi S, Luca O, Warr DA, Lawrence J, Otrokov MM, Aliev ZS, Chulkov EV, Agostino RG, Arnau A, Papagno M, Costantini G."",""Chemphyschem. 2018 Sep 18";"19(18):2405-2410. doi: 10.1002/cphc.201800259. Epub 2018 Jun 19."",""Chemphyschem.  2018"",""PubMed"",""citation"",""PMID:29847012"",""pubmed"",""29847012"",""create date:2018/05/31 | first author:Pia AD"",";
"Synchrotron radiation reveals the identity of the large felid from Monte Argentario (Early Pleistocene, Italy).,""/pubmed/29844540"",""Cherin M, Iurino DA, Zanatta M, Fernandez V, Paciaroni A, Petrillo C, Rettori R, Sardella R."",""Sci Rep. 2018 May 29";"8(1):8338. doi: 10.1038/s41598-018-26698-6."",""Sci Rep.  2018"",""PubMed"",""citation"",""PMID:29844540 | PMCID:PMC5974229"",""pubmed"",""29844540"",""create date:2018/05/31 | first author:Cherin M"",";
"MTHFR 677C → T genotype modulates the effect of a 5-year supplementation with B-vitamins on homocysteine concentration: The SU.FOL.OM3 randomized controlled trial.,""/pubmed/29813097"",""Fezeu LK, Ducros V, Guéant JL, Guilland JC, Andreeva VA, Hercberg S, Galan P."",""PLoS One. 2018 May 29";"13(5):e0193352. doi: 10.1371/journal.pone.0193352. eCollection 2018."",""PLoS One.  2018"",""PubMed"",""citation"",""PMID:29813097 | PMCID:PMC5973566"",""pubmed"",""29813097"",""create date:2018/05/31 | first author:Fezeu LK"",";
"Stress exposure alters brain mRNA expression of the genes involved in insulin signalling, an effect modified by a high fat/high fructose diet and cinnamon supplement.,""/pubmed/29813096"",""Canini F, Qin B, Arvy N, Poulet L, Batandier C, Roussel AM, Anderson RA."",""PLoS One. 2018 May 29";"13(5):e0197094. doi: 10.1371/journal.pone.0197094. eCollection 2018."",""PLoS One.  2018"",""PubMed"",""citation"",""PMID:29813096 | PMCID:PMC5973592"",""pubmed"",""29813096"",""create date:2018/05/31 | first author:Canini F"",";
"The poly-gamma-glutamate of Bacillus subtilis interacts specifically with silver nanoparticles.,""/pubmed/29813090"",""Eymard-Vernain E, Coute Y, Adrait A, Rabilloud T, Sarret G, Lelong C."",""PLoS One. 2018 May 29";"13(5):e0197501. doi: 10.1371/journal.pone.0197501. eCollection 2018."",""PLoS One.  2018"",""PubMed"",""citation"",""PMID:29813090 | PMCID:PMC5973573"",""pubmed"",""29813090"",""create date:2018/05/31 | first author:Eymard-Vernain E"",";
"Filling Ices with Helium and the Formation of Helium Clathrate Hydrate.,""/pubmed/29809013"",""Kuhs WF, Hansen TC, Falenty A."",""J Phys Chem Lett. 2018 Jun 21";"9(12):3194-3198. doi: 10.1021/acs.jpclett.8b01423. Epub 2018 Jun 1."",""J Phys Chem Lett.  2018"",""PubMed"",""citation"",""PMID:29809013"",""pubmed"",""29809013"",""create date:2018/05/29 | first author:Kuhs WF"",";
"Non-linear release dynamics for a CeO(2) nanomaterial embedded in a protective wood stain, due to matrix photo-degradation.,""/pubmed/29804051"",""Scifo L, Chaurand P, Bossa N, Avellan A, Auffan M, Masion A, Angeletti B, Kieffer I, Labille J, Bottero JY, Rose J."",""Environ Pollut. 2018 Oct";"241:182-193. doi: 10.1016/j.envpol.2018.05.045. Epub 2018 May 25."",""Environ Pollut.  2018"",""PubMed"",""citation"",""PMID:29804051"",""pubmed"",""29804051"",""create date:2018/05/29 | first author:Scifo L"",";
"Elastohydrodynamic Lift at a Soft Wall.,""/pubmed/29799224"",""Davies HS, Débarre D, El Amri N, Verdier C, Richter RP, Bureau L."",""Phys Rev Lett. 2018 May 11";"120(19):198001. doi: 10.1103/PhysRevLett.120.198001."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29799224"",""pubmed"",""29799224"",""create date:2018/05/26 | first author:Davies HS"",";
"Intervalley Scattering of Interlayer Excitons in a MoS(2)/MoSe(2)/MoS(2) Heterostructure in High Magnetic Field.,""/pubmed/29791166"",""Surrente A, Kłopotowski Ł, Zhang N, Baranowski M, Mitioglu AA, Ballottin MV, Christianen PCM, Dumcenco D, Kung YC, Maude DK, Kis A, Plochocka P."",""Nano Lett. 2018 Jun 13";"18(6):3994-4000. doi: 10.1021/acs.nanolett.8b01484. Epub 2018 May 29."",""Nano Lett.  2018"",""PubMed"",""citation"",""PMID:29791166"",""pubmed"",""29791166"",""create date:2018/05/24 | first author:Surrente A"",";
"Similar temperature scale for valence changes in Kondo lattices with different Kondo temperatures.,""/pubmed/29789552"",""Kummer K, Geibel C, Krellner C, Zwicknagl G, Laubschat C, Brookes NB, Vyalikh DV."",""Nat Commun. 2018 May 22";"9(1):2011. doi: 10.1038/s41467-018-04438-8."",""Nat Commun.  2018"",""PubMed"",""citation"",""PMID:29789552 | PMCID:PMC5964219"",""pubmed"",""29789552"",""create date:2018/05/24 | first author:Kummer K"",";
"Complex strain induced structural changes observed in fibrin assembled in human plasma.,""/pubmed/29781019"",""Portale G, Torbet J."",""Nanoscale. 2018 May 31";"10(21):10063-10072. doi: 10.1039/c8nr00353j."",""Nanoscale.  2018"",""PubMed"",""citation"",""PMID:29781019"",""pubmed"",""29781019"",""create date:2018/05/22 | first author:Portale G"",";
"Identification of polysaccharides extracted from pea pod by-products and evaluation of their biological and functional properties.,""/pubmed/29777807"",""Belghith-Fendri L, Chaari F, Jeddou KB, Kallel F, Bouaziz F, Helbert CB, Abdelkefi-Mesrati L, Ellouz-Chaabouni S, Ghribi-Aydi D."",""Int J Biol Macromol. 2018 Sep";"116:947-954. doi: 10.1016/j.ijbiomac.2018.05.095. Epub 2018 May 16."",""Int J Biol Macromol.  2018"",""PubMed"",""citation"",""PMID:29777807"",""pubmed"",""29777807"",""create date:2018/05/20 | first author:Belghith-Fendri L"",";
"Biohybrid cellulose fibers: Toward paper materials with wet strength properties.,""/pubmed/29773391"",""Mangiante G, Alcouffe P, Gaborieau M, Zeno E, Petit-Conil M, Bernard J, Charlot A, Fleury E."",""Carbohydr Polym. 2018 Aug 1";"193:353-361. doi: 10.1016/j.carbpol.2018.04.009. Epub 2018 Apr 3."",""Carbohydr Polym.  2018"",""PubMed"",""citation"",""PMID:29773391"",""pubmed"",""29773391"",""create date:2018/05/19 | first author:Mangiante G"",";
"Bionanocomposites materials for food packaging applications: Concepts and future outlook.,""/pubmed/29773372"",""Youssef AM, El-Sayed SM."",""Carbohydr Polym. 2018 Aug 1";"193:19-27. doi: 10.1016/j.carbpol.2018.03.088. Epub 2018 Mar 27. Review."",""Carbohydr Polym.  2018"",""PubMed"",""citation"",""PMID:29773372"",""pubmed"",""29773372"",""create date:2018/05/19 | first author:Youssef AM"",";
"A novel amyloid designable scaffold and potential inhibitor inspired by GAIIG of amyloid beta and the HIV-1 V3 loop.,""/pubmed/29772603"",""Kokotidou C, Jonnalagadda SVR, Orr AA, Seoane-Blanco M, Apostolidou CP, van Raaij MJ, Kotzabasaki M, Chatzoudis A, Jakubowski JM, Mossou E, Forsyth VT, Mitchell EP, Bowler MW, Llamas-Saiz AL, Tamamis P, Mitraki A."",""FEBS Lett. 2018 Jun";"592(11):1777-1788. doi: 10.1002/1873-3468.13096. Epub 2018 Jun 6."",""FEBS Lett.  2018"",""PubMed"",""citation"",""PMID:29772603"",""pubmed"",""29772603"",""create date:2018/05/18 | first author:Kokotidou C"",";
"Water Dissociates at the Aqueous Interface with Reduced Anatase TiO(2) (101).,""/pubmed/29768922"",""Nadeem IM, Treacy JPW, Selcuk S, Torrelles X, Hussain H, Wilson A, Grinter DC, Cabailh G, Bikondoa O, Nicklin C, Selloni A, Zegenhagen J, Lindsay R, Thornton G."",""J Phys Chem Lett. 2018 Jun 7";"9(11):3131-3136. doi: 10.1021/acs.jpclett.8b01182. Epub 2018 May 29."",""J Phys Chem Lett.  2018"",""PubMed"",""citation"",""PMID:29768922 | PMCID:PMC5994726"",""pubmed"",""29768922"",""create date:2018/05/18 | first author:Nadeem IM"",";
"Dynamic Displacement Disorder of Cubic BaTiO_{3}.,""/pubmed/29756940"",""Paściak M, Welberry TR, Kulda J, Leoni S, Hlinka J."",""Phys Rev Lett. 2018 Apr 20";"120(16):167601. doi: 10.1103/PhysRevLett.120.167601."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29756940"",""pubmed"",""29756940"",""create date:2018/05/15 | first author:Paściak M"",";
"Linear Hyperfine Tuning of Donor Spins in Silicon Using Hydrostatic Strain.,""/pubmed/29756909"",""Mansir J, Conti P, Zeng Z, Pla JJ, Bertet P, Swift MW, Van de Walle CG, Thewalt MLW, Sklenard B, Niquet YM, Morton JJL."",""Phys Rev Lett. 2018 Apr 20";"120(16):167701. doi: 10.1103/PhysRevLett.120.167701."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29756909"",""pubmed"",""29756909"",""create date:2018/05/15 | first author:Mansir J"",";
"Electronic Spectrum of Twisted Graphene Layers under Heterostrain.,""/pubmed/29756887"",""Huder L, Artaud A, Le Quang T, de Laissardière GT, Jansen AGM, Lapertot G, Chapelier C, Renard VT."",""Phys Rev Lett. 2018 Apr 13";"120(15):156405. doi: 10.1103/PhysRevLett.120.156405."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29756887"",""pubmed"",""29756887"",""create date:2018/05/15 | first author:Huder L"",";
"Directional K(+) channel insertion in a single phospholipid bilayer: Neutron reflectometry and electrophysiology in the joint exploration of a model membrane functional platform.,""/pubmed/29753114"",""Rondelli V, Del Favero E, Brocca P, Fragneto G, Trapp M, Mauri L, Ciampa MG, Romani G, Braun CJ, Winterstein L, Schroeder I, Thiel G, Moroni A, Cantu' L."",""Biochim Biophys Acta Gen Subj. 2018 Aug";"1862(8):1742-1750. doi: 10.1016/j.bbagen.2018.05.007. Epub 2018 May 9."",""Biochim Biophys Acta Gen Subj.  2018"",""PubMed"",""citation"",""PMID:29753114"",""pubmed"",""29753114"",""create date:2018/05/13 | first author:Rondelli V"",";
"Effect of double-filtration plasmapheresis for antibody-mediated rejection on hemostasis parameters and thrombin generation.,""/pubmed/29747114"",""Marlu R, Malvezzi P, Seyve L, Jouve T, Maurizi J, Defendi F, Carron PL, Christophe M, Le Gouellec A, Polack B, Rostaing L."",""Thromb Res. 2018 Jun";166:113-121. doi: 10.1016/j.thromres.2018.04.018. Epub 2018 Apr 20. Erratum in: Thromb Res. 2018 Jun 7;":. "",""Thromb Res.  2018"",""PubMed"",""citation"",""PMID:29747114"",""pubmed"",""29747114"",""create date:2018/05/11 | first author:Marlu R"","
"Stability Enhancement of Silver Nanowire Networks with Conformal ZnO Coatings Deposited by Atmospheric Pressure Spatial Atomic Layer Deposition.,""/pubmed/29745648"",""Khan A, Nguyen VH, Muñoz-Rojas D, Aghazadehchors S, Jiménez C, Nguyen ND, Bellet D."",""ACS Appl Mater Interfaces. 2018 Jun 6";"10(22):19208-19217. doi: 10.1021/acsami.8b03079. Epub 2018 May 25."",""ACS Appl Mater Interfaces.  2018"",""PubMed"",""citation"",""PMID:29745648"",""pubmed"",""29745648"",""create date:2018/05/11 | first author:Khan A"",";
"Self-Assembled UV Photodetector Made by Direct Epitaxial GaN Growth on Graphene.,""/pubmed/29745232"",""Journot T, Bouchiat V, Gayral B, Dijon J, Hyot B."",""ACS Appl Mater Interfaces. 2018 Jun 6";"10(22):18857-18862. doi: 10.1021/acsami.8b01194. Epub 2018 May 24."",""ACS Appl Mater Interfaces.  2018"",""PubMed"",""citation"",""PMID:29745232"",""pubmed"",""29745232"",""create date:2018/05/11 | first author:Journot T"",";
"Nonisotropic Self-Assembly of Nanoparticles: From Compact Packing to Functional Aggregates.,""/pubmed/29740924"",""Bouju X, Duguet É, Gauffre F, Henry CR, Kahn ML, Mélinon P, Ravaine S."",""Adv Mater. 2018 Jul";"30(27):e1706558. doi: 10.1002/adma.201706558. Epub 2018 May 8. Review."",""Adv Mater.  2018"",""PubMed"",""citation"",""PMID:29740924"",""pubmed"",""29740924"",""create date:2018/05/10 | first author:Bouju X"",";
"Enhanced electrocaloric efficiency via energy recovery.,""/pubmed/29739924"",""Defay E, Faye R, Despesse G, Strozyk H, Sette D, Crossley S, Moya X, Mathur ND."",""Nat Commun. 2018 May 8";"9(1):1827. doi: 10.1038/s41467-018-04027-9."",""Nat Commun.  2018"",""PubMed"",""citation"",""PMID:29739924 | PMCID:PMC5940869"",""pubmed"",""29739924"",""create date:2018/05/10 | first author:Defay E"",";
"Interactions between model cell membranes and the neuroactive drug propofol.,""/pubmed/29734090"",""Niga P, Hansson-Mille PM, Swerin A, Claesson PM, Schoelkopf J, Gane PAC, Bergendal E, Tummino A, Campbell RA, Magnus Johnson C."",""J Colloid Interface Sci. 2018 Sep 15";"526:230-243. doi: 10.1016/j.jcis.2018.03.052. Epub 2018 Mar 15."",""J Colloid Interface Sci.  2018"",""PubMed"",""citation"",""PMID:29734090"",""pubmed"",""29734090"",""create date:2018/05/08 | first author:Niga P"",";
"Measurement of the neutron lifetime using a magneto-gravitational trap and in situ detection.,""/pubmed/29731449"",""Pattie RW Jr, Callahan NB, Cude-Woods C, Adamek ER, Broussard LJ, Clayton SM, Currie SA, Dees EB, Ding X, Engel EM, Fellers DE, Fox W, Geltenbort P, Hickerson KP, Hoffbauer MA, Holley AT, Komives A, Liu CY, MacDonald SWT, Makela M, Morris CL, Ortiz JD, et al."",""Science. 2018 May 11";"360(6389):627-632. doi: 10.1126/science.aan8895. Epub 2018 May 6."",""Science.  2018"",""PubMed"",""citation"",""PMID:29731449"",""pubmed"",""29731449"",""create date:2018/05/08 | first author:Pattie RW Jr"",";
"Calibrated work function mapping by Kelvin probe force microscopy.,""/pubmed/29716375"",""Fernández Garrillo PA, Grévin B, Chevalier N, Borowik Ł."",""Rev Sci Instrum. 2018 Apr";"89(4):043702. doi: 10.1063/1.5007619."",""Rev Sci Instrum.  2018"",""PubMed"",""citation"",""PMID:29716375"",""pubmed"",""29716375"",""create date:2018/05/03 | first author:Fernández Garrillo PA"",";
"Capillary condensation and gelling of microemulsions with clay additives.,""/pubmed/29702322"",""Gvaramia M, Mangiapia G, Falus P, Ohl M, Holderer O, Frielinghaus H."",""J Colloid Interface Sci. 2018 Sep 1";"525:161-165. doi: 10.1016/j.jcis.2018.04.032. Epub 2018 Apr 22."",""J Colloid Interface Sci.  2018"",""PubMed"",""citation"",""PMID:29702322"",""pubmed"",""29702322"",""create date:2018/04/28 | first author:Gvaramia M"",";
"Neutron Spin Resonance in the 112-Type Iron-Based Superconductor.,""/pubmed/29694229"",""Xie T, Gong D, Ghosh H, Ghosh A, Soda M, Masuda T, Itoh S, Bourdarot F, Regnault LP, Danilkin S, Li S, Luo H."",""Phys Rev Lett. 2018 Mar 30";"120(13):137001. doi: 10.1103/PhysRevLett.120.137001."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29694229"",""pubmed"",""29694229"",""create date:2018/04/26 | first author:Xie T"",";
"Dipolar Spin Ice States with a Fast Monopole Hopping Rate in CdEr_{2}X_{4} (X=Se, S).,""/pubmed/29694199"",""Gao S, Zaharko O, Tsurkan V, Prodan L, Riordan E, Lago J, Fåk B, Wildes AR, Koza MM, Ritter C, Fouquet P, Keller L, Canévet E, Medarde M, Blomgren J, Johansson C, Giblin SR, Vrtnik S, Luzar J, Loidl A, Rüegg C, Fennell T."",""Phys Rev Lett. 2018 Mar 30";"120(13):137201. doi: 10.1103/PhysRevLett.120.137201."",""Phys Rev Lett.  2018"",""PubMed"",""citation"",""PMID:29694199"",""pubmed"",""29694199"",""create date:2018/04/26 | first author:Gao S"",";
"Graphene as a Mechanically Active, Deformable Two-Dimensional Surfactant.,""/pubmed/29688019"",""Vlaic S, Rougemaille N, Artaud A, Renard V, Huder L, Rouvière JL, Kimouche A, Santos B, Locatelli A, Guisset V, David P, Chapelier C, Magaud L, Canals B, Coraux J."",""J Phys Chem Lett. 2018 May 17";"9(10):2523-2531. doi: 10.1021/acs.jpclett.8b00586. Epub 2018 Apr 30."",""J Phys Chem Lett.  2018"",""PubMed"",""citation"",""PMID:29688019"",""pubmed"",""29688019"",""create date:2018/04/25 | first author:Vlaic S"",";
"Diagnostic value of 3DFLAIR in clinical practice for the detection of infratentorial lesions in multiple sclerosis in regard to dual echo T2 sequences.,""/pubmed/29685528"",""Hannoun S, Heidelberg D, Hourani R, Nguyen TTT, Brisset JC, Grand S, Kremer S, Bonneville F, Guttmann CRG, Dousset V, Cotton F";" Imaging Working Group of the Observatoire Français de la Sclérose en Plaques.."",""Eur J Radiol. 2018 May";"102:146-151. doi: 10.1016/j.ejrad.2018.03.017. Epub 2018 Mar 15."",""Eur J Radiol.  2018"",""PubMed"",""citation"",""PMID:29685528"",""pubmed"",""29685528"",""create date:2018/04/25 | first author:Hannoun S"","
"Artificial two-dimensional polar metal at room temperature.,""/pubmed/29670098"",""Cao Y, Wang Z, Park SY, Yuan Y, Liu X, Nikitin SM, Akamatsu H, Kareev M, Middey S, Meyers D, Thompson P, Ryan PJ, Shafer P, N'Diaye A, Arenholz E, Gopalan V, Zhu Y, Rabe KM, Chakhalian J."",""Nat Commun. 2018 Apr 18";"9(1):1547. doi: 10.1038/s41467-018-03964-9."",""Nat Commun.  2018"",""PubMed"",""citation"",""PMID:29670098 | PMCID:PMC5906683"",""pubmed"",""29670098"",""create date:2018/04/20 | first author:Cao Y"",";
"Dissolution Mechanisms of LiNi(1/3)Mn(1/3)Co(1/3)O(2) Positive Electrode Material from Lithium-Ion Batteries in Acid Solution.,""/pubmed/29664284"",""Billy E, Joulié M, Laucournet R, Boulineau A, De Vito E, Meyer D."",""ACS Appl Mater Interfaces. 2018 May 16";"10(19):16424-16435. doi: 10.1021/acsami.8b01352. Epub 2018 May 4."",""ACS Appl Mater Interfaces.  2018"",""PubMed"",""citation"",""PMID:29664284"",""pubmed"",""29664284"",""create date:2018/04/18 | first author:Billy E"",";
"Slow Magnetic Relaxation in a Palladium-Gadolinium Complex Induced by Electron Density Donation from the Palladium Ion.,""/pubmed/29663534"",""Izuogu DC, Yoshida T, Zhang H, Cosquer G, Katoh K, Ogata S, Hasegawa M, Nojiri H, Damjanović M, Wernsdorfer W, Uruga T, Ina T, Breedlove BK, Yamashita M."",""Chemistry. 2018 Jul 2";"24(37):9285-9294. doi: 10.1002/chem.201800699. Epub 2018 Jun 7."",""Chemistry.  2018"",""PubMed"",""citation"",""PMID:29663534"",""pubmed"",""29663534"",""create date:2018/04/18 | first author:Izuogu DC"",";
"Fabrication and Characterization of Hybrid Organic-Inorganic Electron Extraction Layers for Polymer Solar Cells toward Improved Processing Robustness and Air Stability.,""/pubmed/29652470"",""Fredj D, Pourcin F, Alkarsifi R, Kilinc V, Liu X, Ben Dkhil S, Boudjada NC, Fahlman M, Videlot-Ackermann C, Margeat O, Ackermann J, Boujelbene M."",""ACS Appl Mater Interfaces. 2018 May 23";"10(20):17309-17317. doi: 10.1021/acsami.7b16297. Epub 2018 May 14."",""ACS Appl Mater Interfaces.  2018"",""PubMed"",""citation"",""PMID:29652470"",""pubmed"",""29652470"",""create date:2018/04/14 | first author:Fredj D"",";
"Ultrafine heat-induced structural perturbations of bone mineral at the individual nanocrystal level.,""/pubmed/29649638"",""Verezhak M, Rauch EF, Véron M, Lancelon-Pin C, Putaux JL, Plazanet M, Gourrier A."",""Acta Biomater. 2018 Jun";"73:500-508. doi: 10.1016/j.actbio.2018.04.004. Epub 2018 Apr 9."",""Acta Biomater.  2018"",""PubMed"",""citation"",""PMID:29649638"",""pubmed"",""29649638"",""create date:2018/04/13 | first author:Verezhak M"",";
"Ultrastable metallic glasses formed on cold substrates.,""/pubmed/29643346"",""Luo P, Cao CR, Zhu F, Lv YM, Liu YH, Wen P, Bai HY, Vaughan G, di Michiel M, Ruta B, Wang WH."",""Nat Commun. 2018 Apr 11";"9(1):1389. doi: 10.1038/s41467-018-03656-4."",""Nat Commun.  2018"",""PubMed"",""citation"",""PMID:29643346 | PMCID:PMC5895802"",""pubmed"",""29643346"",""create date:2018/04/13 | first author:Luo P"",";
